chr	start	end	N	Enrichment1	Enrichment3	CV3	CV5
chr2	102025663	102026777	1315	1.2557212956892556	1.275623581914837	0.055768352172239445	0.06113801773451934
chr2	102240161	102241555	1314	1.276900798677183	1.2412111156601122	0.05111006872676048	0.06639958379933744
chr2	102389924	102390420	1314	0.8984921589720364	0.9435046460970002	0.05813241161925116	0.0628572682200844
chr2	102741387	102741753	1314	0.9165704865486997	0.829777916814639	0.1153693185813115	0.10467845798535663
chr2	102913218	102914162	1314	1.1811970838985928	1.0789141077321933	0.08822588281736202	0.10739511690609196
chr2	103324809	103325419	1314	1.043314560148101	1.152832449637312	0.05559841336875236	0.06581161427402732
chr2	103405326	103405690	1313	1.1851918808007713	1.149862324929007	0.12923180735256024	0.13065067823820653
chr2	103600882	103601694	1312	1.378839695068928	1.3240437588608962	0.07605285509870645	0.0809110363592435
chr2	103636437	103638281	1312	1.509331240862793	1.3927242355102845	0.048741066967243375	0.05159151268116402
chr2	103659494	103659786	1312	1.4002807215915851	1.3146013873106372	0.041512275678599546	0.051283465701123895
chr2	103843518	103843684	1309	1.4423831042331428	1.2839880121838962	0.09606278004684199	0.34557508865749725
chr2	103867752	103868688	1311	1.3943353925295872	1.389899378360961	0.06913057491906134	0.07890589398916864
chr2	103910053	103910203	1311	1.2417696774969036	1.2622184906562106	0.06357326677934459	0.07121918704735919
chr2	103962731	103963655	1311	1.4015206423418245	1.4121078603390063	0.1232658900895554	0.13507458894184732
chr2	104008131	104008365	1311	1.1055810967952333	1.122055758883564	0.14403244931977394	0.38130158855777635
chr2	104311455	104311607	1311	1.145079160775483	1.148630655216773	0.07688927840285467	0.07141575661234252
chr2	104333195	104335009	1309	1.3600778183107698	1.3102439223289843	0.10676016799690928	0.10389044556711377
chr2	104396751	104397061	1307	1.3199923412249681	1.3559968851107893	0.07671708600011254	0.07061998882824848
chr2	104413051	104413241	1307	1.4509388894740953	1.3713746845377408	0.4527680680870333	0.3417491054098869
chr2	104430294	104431290	1307	1.4403133891647537	1.456509961489278	0.0381368927129196	0.3388892486763052
chr2	104521771	104521939	1305	1.4050747847828229	1.3143011642532951	0.06289532626307483	0.05935090049225532
chr2	104525478	104525638	1305	1.2601573362545508	1.36150559471528	0.0600464824889178	0.054315393409548385
chr2	104551741	104552763	1306	1.477434455264311	1.402731020462293	0.06422269456473413	0.0679779566484021
chr2	104582476	104583284	1306	1.4504226265889684	1.4212045764198629	0.05610624725448697	0.060619945187943745
chr2	104656124	104657488	1308	1.4313863269468166	1.4001446715107513	0.09042680071095549	0.09909434203115229
chr2	104689192	104690138	1308	1.375883638451527	1.3746100133310801	0.07916802807255487	0.09228166451773234
chr2	104726396	104726692	1308	1.2622650676867695	1.2662744216160653	0.08982775025177084	0.08891346174150046
chr2	104856730	104857652	1311	1.1826518723311712	1.1032428005523576	0.45186629374892284	0.34017934488479035
chr2	105064377	105064851	1313	1.0499721646402291	1.1235493607933784	0.07440726998216429	0.0813097817491607
chr2	105238798	105239872	1314	1.1117460108281447	1.0903774185986315	0.05457107044282812	0.05455915523646179
chr2	105744466	105745038	1314	1.011060575528984	0.9895598783708025	0.10327811846114857	0.08675302554679162
chr2	105843106	105843670	1313	1.1211019295504596	0.9925101968271499	0.1256622403203888	0.11113139904427842
chr2	106023866	106024110	1314	0.7037855726229175	0.7652729476988844	0.08907998133767614	0.08590857304526166
chr2	106533122	106534858	1314	1.1002695768902206	1.128225749691417	0.08955834931917044	0.08613806938346709
chr2	106535085	106536109	1314	1.2510960280083003	1.1053970523619663	0.07744347617605883	0.08132000425824125
chr2	106814237	106814723	1314	1.2586261971951285	1.1510893677427458	0.20183922529476228	0.1911767816184836
chr2	106851047	106851213	1314	0.7073193615011464	0.7610276935358947	0.5114329285601201	0.4002690013372279
chr2	107130538	107130954	1315	0.729972882638908	0.7350477263610846	0.12736871598798125	0.13013944632805985
chr2	109120658	109121418	1315	1.3037538169871075	1.251153222807712	0.11050879267114054	0.12052541554961019
chr2	109516178	109516450	1313	1.0804937998216373	1.0768981117209804	0.09640382387684056	0.087393413863634
chr2	109532481	109532739	1312	1.0411361512382904	0.9673583935430311	0.10520314313575571	0.09285541822601351
chr2	109563625	109564177	1311	0.8631847024692302	0.8267077122039721	0.4594311019478913	0.3520276400272418
chr2	109730711	109731537	1311	1.2540908178378112	1.1098512652742674	0.18981617025169661	0.1929039893506577
chr2	109757626	109759018	1312	1.4208916303470793	1.3475877269564576	0.13254381847388017	0.13477139412222783
chr2	109857743	109858437	1313	1.2074215325436222	1.1670744452253097	0.4918080507786427	0.38859468153677107
chr2	110202771	110203279	1315	0.8414115322915959	0.8712698893906867	0.4580824889128379	0.3582262946261589
chr2	112079230	112080884	1311	1.240442620438189	1.3127868442173474	0.5468901658119182	0.7375229940345295
chr2	112102043	112102333	1310	1.5954685384473555	1.4857310241017632	0.7791111212880325	0.5944621561019016
chr2	112105494	112106626	1310	1.5497039702810307	1.484266158275045	0.5663903450988702	0.5957891620275676
chr2	112207849	112208407	1309	1.6619344502146713	1.7309576300019607	0.06883424081957772	0.06773406816079665
chr2	112219127	112219873	1309	1.8362679238309398	1.7449964745665163	0.06369135880084147	0.07221190070834109
chr2	112294834	112295662	1310	1.5057929839208284	1.5238078295872393	0.4711779798733929	0.3699491677818219
chr2	112332689	112333753	1312	1.5732773082924245	1.4974900594816811	0.14759912613527415	0.15720559796263772
chr2	113167444	113168164	1315	1.0806331465085675	0.9811868755977685	0.1037105212188263	0.11489294162735245
chr2	113669028	113669274	1313	1.427856192876066	1.3211216406165192	1.4254986461045018	1.247555179697739
chr2	113688057	113688987	1313	1.6480597743312282	1.0276292283299904	0.7155478208159242	0.8289178856142325
chr2	113838630	113840074	1311	1.076225467925396	0.9880235873784381	1.0015123103214414	1.0041977215335036
chr2	114000667	114001153	1313	1.5452378772595807	1.0227125428067092	0.22369650039659966	0.21723214504771177
chr2	114026823	114027393	1313	1.1628673228413433	1.0884146742356318	0.23308953273691654	0.27227076447437754
chr2	114480180	114480812	1315	1.0521747597499767	0.8738011397284027	0.4632417086510669	0.35500030896566853
chr2	115406963	115407609	1315	1.1934614276378472	1.211119146104701	0.19115072133078465	0.1660293293742001
chr2	115678300	115678744	1314	0.8762224945176579	0.8796064402910424	0.08957848022330016	0.08606920242477074
chr2	115681554	115681874	1314	0.9029702878346604	0.9241243506427996	0.08037813556166143	0.08198334761845105
chr2	116801253	116801923	1314	1.5838199041092866	1.341034458449989	0.08995801596827024	0.09579544555826985
chr2	116945747	116947837	1313	1.0585446226350113	1.1155693779721396	0.05933267867126724	0.06740009615205214
chr2	117075329	117076083	1313	1.1477126673754041	1.0830438255773458	0.14706315246431645	0.14762590969381334
chr2	117167630	117169162	1314	0.9604851921435613	0.9673810389534706	0.1254454731562046	0.15506229433991225
chr2	117936986	117937918	1314	0.6914211554118627	0.6438047030917186	0.19546459981792774	0.202676226348958
chr2	118082365	118082775	1312	0.9289830611317861	0.9785269521070824	0.10052332091207784	0.09350757446812982
chr2	118214065	118214711	1309	1.0043300795524546	0.9758042942044551	0.1000333791053051	0.1057043870270263
chr2	118256529	118256985	1308	0.9326495865182298	1.009742981667856	0.12229191563525492	0.11249197417066956
chr2	118304810	118305646	1308	1.049447726198208	1.1166655654781001	0.04305544855300044	0.055489503280486144
chr2	118336185	118336475	1307	1.128729797646673	1.0455407422321465	0.08020203956087536	0.07606039481366708
chr2	118370121	118370421	1307	1.0915112219434357	1.090529082377661	0.1120961067187972	0.0919708025912196
chr2	118374633	118375635	1307	1.1572593941074012	1.02261949035207	0.09264223678968905	0.0799220828456839
chr2	118423762	118424366	1306	1.0556846462758336	1.0476496995664164	0.06278556890453202	0.059418343632151524
chr2	118488957	118489289	1305	1.1737033936754984	1.162458163882139	0.04844339614679306	0.05024427244407414
chr2	118522158	118522444	1305	1.0206359272100174	1.0553310519041477	0.06149427306460402	0.06106639909376765
chr2	118605238	118605888	1306	0.9422870725507568	1.0075746778996555	0.060214328446949066	0.04778025874580609
chr2	118616027	118616769	1306	0.9402130255077984	0.9583160124847228	0.051253502940482004	0.04942432588573394
chr2	118639668	118640448	1307	1.016962255543559	0.9638094295690889	0.04796211794874023	0.0526731144772615
chr2	118687574	118688012	1304	0.9765702518090714	0.9835070590813473	0.05554064254932806	0.052250474019500795
chr2	118709011	118709529	1305	1.0495244039666929	0.9656367898016924	0.06517855129736191	0.059511921519838036
chr2	118752023	118753089	1305	1.0912817368344523	1.019519297372317	0.07804621916051442	0.0804738490365696
chr2	118798430	118798798	1304	1.0246470903500902	1.0286485017041387	0.07019308607758959	0.08230381050026711
chr2	118854956	118855240	1305	1.1940173959283682	1.13255172687791	0.042629756261735596	0.04870413695370574
chr2	118860445	118861251	1305	1.1252346196340008	1.159003898494045	0.048299403186683056	0.04996055971874792
chr2	118872606	118873432	1305	1.176582673897574	1.1390541252496327	0.0427784550224716	0.04706738375726834
chr2	118938116	118939032	1303	1.0664587045447371	1.0424420025585084	0.08306713151107419	0.07308117441064857
chr2	118981948	118983076	1301	1.2276301502294926	1.0822716362089773	0.05583816183986246	0.055498647234391844
chr2	119034129	119035083	1302	1.0332549088879395	1.0436620368908502	0.04981618374356306	0.047193977815485656
chr2	119062503	119064067	1302	1.1097330340175207	1.0373621741770593	0.058556212122685754	0.051486678559267515
chr2	119096334	119097076	1304	0.9931193432513565	1.0244133833599682	0.0777185402429526	0.06860194077342138
chr2	119103628	119103848	1304	1.0643474762421903	1.0282260865852815	0.07312148696215265	0.06439099413664948
chr2	119114147	119114855	1304	0.9917147325941165	1.0070637181986344	0.052008340408754336	0.062145088486207416
chr2	119119268	119120380	1304	0.9687128711302692	1.000794973122846	0.05436872328889127	0.0631259612747099
chr2	119157965	119158217	1305	0.9616718383852016	0.9825489468819905	0.0836076710549875	0.07647558060101946
chr2	119163268	119164286	1305	1.0219097510279653	0.9868230756412023	0.08536690302142616	0.0778817566011573
chr2	119176475	119177431	1305	0.9649760354127455	0.9393649052481108	0.06684799585069302	0.0750095130676305
chr2	119302406	119304200	1304	1.159976173232357	1.0897142080023658	0.06250298156566696	0.07409442234950775
chr2	119419911	119420593	1308	1.0442677557157456	1.030148937057544	0.0474762832292328	0.0546417913247587
chr2	119443709	119444665	1308	1.0675660996739607	1.0600834187940888	0.05487208124103565	0.0563812827433273
chr2	119488309	119488689	1308	1.064505393524208	1.0956187766699104	0.044221943127389356	0.050229862985949
chr2	119500361	119501471	1308	1.0983906068104048	1.0659032825785022	0.052236545458320356	0.05408259029737345
chr2	119575019	119575633	1308	1.0409417106013856	1.0009222180158137	0.16116237388563068	0.1166007549392664
chr2	119612962	119613590	1307	1.0078222559471965	0.9847226060375438	0.05228610765931887	0.055549230857014055
chr2	119624834	119626202	1307	1.0604060279938934	1.0094029248662244	0.03637848435694471	0.047727305864402304
chr2	119722625	119723585	1309	1.0399896776971742	1.0126645917422354	0.037234378997209265	0.04356091542315202
chr2	119797990	119798686	1309	0.9520226902700685	0.9369195646964492	0.04876130498870063	0.04143679330191029
chr2	119853132	119853664	1311	0.9615825528534565	0.9530129937802578	0.042474237520068195	0.0455117703414594
chr2	119901831	119902485	1310	0.9105725872503776	0.959098334977291	0.042987646880423676	0.05423416947209155
chr2	119979507	119980721	1310	1.0207073265333326	1.0104154369577338	0.04834001317012034	0.05387459264370622
chr2	120070694	120071040	1311	0.9141581168523598	0.9211052375117882	0.05850355766544051	0.053829750204769156
chr2	120178367	120178953	1312	0.8941508741070325	0.9740995222026226	0.057996479313470226	0.06643275449712371
chr2	120229461	120230179	1311	1.0784107512398422	1.024513837781498	0.04696697837471909	0.04725265087881748
chr2	120389069	120389755	1310	1.169670154305358	1.0778936350730761	0.05100777087791369	0.05458833433882139
chr2	120393217	120393883	1310	1.0748926263645953	1.0913184689785806	0.05481906811773828	0.05899081707216651
chr2	120434613	120435511	1311	1.1342824199646386	1.1014048865415786	0.053165038368153714	0.0490409507180225
chr2	120454579	120455081	1311	1.13660634031414	1.001116923182038	0.04353153510206406	0.05011702433441896
chr2	120556018	120557554	1310	0.9854850110439728	0.9905350418259099	0.09071337945982108	0.3494328116632021
chr2	120675534	120676674	1311	1.0474051189745301	1.0043453524094808	0.05296983694742493	0.05300417451060027
chr2	120796036	120796702	1310	1.0168747092462134	1.0614849089330587	0.07015918263415566	0.07859465785535107
chr2	120802679	120803617	1310	1.2336213845167645	1.066691601537759	0.06933118144388883	0.07100034434976603
chr2	120834013	120834487	1310	1.0233136456191674	1.0082215036013418	0.04984895091681595	0.05985421621335192
chr2	120965137	120966511	1309	1.0769313048483522	1.0929838518748658	0.06540552098893743	0.06607691328250276
chr2	120996263	120997389	1308	1.210511028008559	1.1417662969188265	0.04875087632438525	0.05615999567532709
chr2	121096565	121097425	1306	0.9564080697280579	1.0405424640612033	0.06290553106210957	0.05965085366388459
chr2	121125326	121125592	1305	1.2072590490827237	1.1088900141418039	0.054649464113295736	0.05557335098544335
chr2	121180435	121181285	1306	1.1238159501196308	1.0807178118769538	0.08939317409389552	0.09576222521529021
chr2	121239010	121240310	1307	1.2212115842486682	1.2055186191530118	0.4583721184999017	0.5085571890218766
chr2	121267827	121268357	1307	1.2573984403304728	1.2843012510298573	0.052585015411082535	0.05979690616723427
chr2	121274542	121276062	1307	1.3016293859412753	1.335954235439205	0.05175379520355367	0.05561716436710172
chr2	121282683	121283105	1307	1.2899104327018553	1.321521347420283	0.04793945663793075	0.05513454685821318
chr2	121299690	121299892	1307	1.2151499467385642	0.8115353593344667	0.057552370554623436	0.05032086073327057
chr2	121332318	121332590	1308	1.3387322929944283	0.85163417911646	0.12753189335774415	0.131603361453881
chr2	121631837	121633339	1313	0.8893161687273011	0.9080673190153026	0.1451305830222908	0.12721437163988283
chr2	121691733	121691973	1312	0.9916653186390612	0.9868603299075873	0.12173419714676502	0.12541534346815622
chr2	121781361	121782675	1310	1.1304521810973687	1.075428113454735	0.08291580863995424	0.09009885003407535
chr2	121853745	121855111	1310	1.1457229654408687	1.163811574185078	0.046703124970726484	0.050090742051802035
chr2	121943694	121944332	1309	1.1290968641983075	1.1246031605899396	0.1180082468415971	0.10363849964409123
chr2	121973329	121973979	1307	1.1242115413267126	1.0983454464136295	0.08663280453496774	0.09706000012991531
chr2	122012015	122012297	1306	1.0324770326742232	1.0314466653047474	0.062256065885521704	0.07253646843637092
chr2	122060250	122060726	1307	1.1030453944782723	1.0218071022893416	0.06663772804750911	0.05376531991479428
chr2	122138579	122139067	1306	1.088171002218134	1.099275069012084	0.4703611294272074	0.5148020874828526
chr2	122163351	122163573	1307	1.2256058284620917	1.1206752678647973	0.728109828876763	0.5254057917438739
chr2	122173934	122175144	1307	1.1385933542461042	1.1541491164505178	0.49599433534692217	0.5341439549264042
chr2	122194128	122195484	1308	1.2902969205140715	1.2881003603314831	0.1384008094295967	0.14870945199769256
chr2	122201194	122202200	1308	1.3404974422276532	1.309037950565864	0.12073161678337647	0.15410714295754485
chr2	122292890	122293934	1307	0.7782117833721606	0.766114232839898	0.5131051351650718	0.41462256794325986
chr2	122436588	122437244	1309	0.8161817944495878	0.8334213202174339	0.4896151905761593	0.3991856951709121
chr2	122456238	122457550	1309	1.1786966032756043	1.0473445496322826	0.2081156870060083	0.20027685673236587
chr2	122463311	122463765	1309	0.966062649511185	1.0448859456369357	0.21927626567539193	0.1998447565475877
chr2	122527597	122528755	1310	0.9498626363001698	0.9655684147306197	0.13860608638756186	0.13427439537222682
chr2	122563967	122564697	1310	1.0205781543383114	1.105099235341755	0.48419495783425454	0.38032332556354653
chr2	122590781	122591555	1310	0.9159960173350764	0.9209569720598137	0.24667581611036338	0.22231422809943663
chr2	124948621	124949863	1311	1.3029780662468893	1.2739563052450849	0.12211015883863284	0.10935717476299107
chr2	124962000	124962508	1311	1.0374772966034242	1.060733521624563	0.14953883920992092	0.1453396361243382
chr2	124979894	124980140	1311	0.847653392006759	0.8545665681726474	0.19488088175682292	0.15040321397388653
chr2	125012058	125012272	1311	0.6506762806856218	0.7249350190851622	0.08346741546077997	0.07833745917633744
chr2	125072839	125073873	1311	1.1932275857806667	1.1621591764069863	0.0738734912006532	0.08468726840116787
chr2	125450510	125451128	1312	1.1865751642358835	0.7923764815661182	0.07846463910118869	0.07282806924773658
chr2	125486582	125486814	1310	1.0570485995850023	1.0092096613090118	0.051366795824544655	0.07115533626595444
chr2	125557534	125557870	1310	1.0826829013103805	1.081828537228746	0.4537364785152966	0.34151040184171405
chr2	125608091	125608797	1310	1.1946860642270676	1.1491033381846134	0.11735202378827789	0.10085112282621779
chr2	125684212	125685132	1311	1.2614551594172552	1.1775440575266807	0.20365829914719807	0.18876211715388286
chr2	125691867	125692177	1311	1.211062164554859	1.0829590273815783	0.20736504226659766	0.19093637006704425
chr2	125977573	125978335	1315	0.8988990611486299	0.7973123066882386	0.46765002907006264	0.34969673488744535
chr2	126378220	126379480	1313	1.3293390453236742	1.2049604096167068	0.1525683058744425	0.15563940028825224
chr2	126500281	126501991	1312	1.385110010981053	1.3468043892821269	0.07060234010645824	0.06107744719974477
chr2	126532733	126533515	1312	1.3786769973097386	1.2936778488790432	0.4511580936107906	0.33839061795907777
chr2	126701061	126702339	1310	1.2521418814645757	1.1413778502163532	0.461708423273705	0.3509041314762415
chr2	126758504	126759140	1311	1.1730139942023061	1.1037854783325103	0.06459008334676605	0.0649560117584871
chr2	126830278	126830502	1309	1.2694046790664892	1.1396744302131703	0.06370830942096889	0.0650260979128525
chr2	126896225	126896611	1307	1.2977755808270361	1.2290108442427539	0.05395542371932841	0.06348041040734266
chr2	126959134	126959934	1308	1.3010322135520263	1.2798618481194342	0.04890451209346653	0.05898624142212809
chr2	126968913	126969295	1309	1.3052165922155243	1.2477207789646847	0.045566543518647376	0.048941620729830645
chr2	127033862	127034580	1309	1.1636248496818262	1.1029876946190007	0.04339191191511801	0.06108296325241355
chr2	127073107	127074589	1308	1.2469053598884214	1.2386951716975414	0.06027394140311256	0.05985704912414608
chr2	127095410	127096866	1308	1.2429784546726819	1.2552539137877325	0.05207656807355381	0.05262262588520741
chr2	127250741	127251067	1310	1.1295877616915253	1.0530023314460368	0.07230347148010613	0.07661052394720815
chr2	127269940	127270488	1310	1.0721791963212006	1.1242527850857276	0.042731330184689324	0.06216608794084551
chr2	127366798	127367356	1311	1.0397825701685626	1.061739679588066	0.09163747387375111	0.08528373360787098
chr2	127410086	127410642	1309	1.1606249741175552	1.202411604103733	0.05233355021408817	0.05879129237233824
chr2	127555389	127555801	1310	1.1626361504086256	1.1444011344931688	0.06740058153302345	0.07664668857730046
chr2	127614317	127614705	1311	1.3213886002568578	1.3190135307254842	0.16512974144628575	0.16781776326064185
chr2	127617805	127618439	1311	1.416417316914326	0.8832365910027667	0.1914769424359308	0.18094241737290842
chr2	127657168	127657812	1312	1.2142560176731112	1.2668652410195322	0.21014980995771984	0.21557896900631368
chr2	128512388	128513288	1311	1.4976675455406796	1.3616119167874396	0.06260993022200473	0.07135911574067835
chr2	128524462	128525348	1311	1.3086139807860455	1.274001561423225	0.06096101482404731	0.05947125104691043
chr2	128643594	128644634	1309	1.0712616635864907	1.1588013938846196	0.0695409637237529	0.05472951603453121
chr2	128689465	128690103	1307	1.1146847297575488	1.1154175438863616	0.06641580170650432	0.06380114867668714
chr2	128717944	128718392	1307	1.0435903862309794	1.081816305546115	0.04908143456315795	0.06732622709452947
chr2	128769265	128770057	1306	1.2183753378797868	1.186789974207803	0.06899523520534649	0.05902252408693339
chr2	128792694	128794306	1306	1.3918319033848956	1.1781006101858138	0.06384863154305576	0.058224171497828346
chr2	128864445	128865403	1306	1.0841002578871186	1.1096884842664094	0.06040695109522276	0.07385580396339551
chr2	128891084	128892344	1306	1.3120242014477443	1.2932605522889826	0.06332312117914797	0.062336640471719273
chr2	128926607	128927061	1307	1.2399977660991917	1.2350411711133154	0.0645331436266517	0.06655647519805388
chr2	128952953	128953129	1307	1.1911845106478187	1.168239327252763	0.04903015764812769	0.05686467284321276
chr2	128954980	128955816	1307	1.1223251728692678	1.127876191665782	0.03317545117316312	0.054458675070372435
chr2	129023815	129025329	1309	1.214706216200284	1.1060316746485972	0.07566165527088879	0.08033512930135918
chr2	129122438	129123250	1311	1.1393658179262396	1.0532630965475311	0.06024934832483984	0.05485050428482338
chr2	129400438	129400626	1314	0.979057326455465	0.9820559844971588	0.45259740624295436	0.3410798898021221
chr2	129513778	129514082	1313	0.9742226987183666	0.939399597908024	0.13570131410916683	0.10622492272753711
chr2	129625901	129627825	1313	1.0506030878176666	1.0259097633656853	0.04215284415768034	0.07195895839199341
chr2	129734650	129735318	1313	1.1221970519047084	0.9922965115217992	0.10812573980409396	0.09044432942649266
chr2	129927137	129927357	1310	0.7545356824201019	0.7734408864255451	0.045430956258508556	0.0702891013860384
chr2	129970753	129970943	1311	0.929992430718589	0.8821415910877296	0.05769730174932606	0.07678314190304723
chr2	130004285	130005583	1309	1.083389979694512	1.0544306362761047	0.12536724839936164	0.11853519405039557
chr2	130099678	130100626	1306	1.3423321555108658	1.204086769366207	0.45278904124401853	0.33973823992822616
chr2	130109580	130110374	1306	1.2434237366078533	1.2323048153306588	0.45132615569928874	0.3391736067586873
chr2	130187447	130188321	1307	1.0515037185938236	1.0073947334057287	0.06339463824621203	0.050562718640993
chr2	130191051	130191465	1307	0.9253942129541174	0.9984622030813877	0.04832826688379964	0.04688216762437904
chr2	130222909	130223927	1308	0.9808101452847079	1.0396280107162947	0.058091663154029805	0.06343727162190985
chr2	130249145	130250661	1308	1.1604130364001217	1.069563499512627	0.04783294163593133	0.05068983447393103
chr2	130275630	130276680	1305	1.1017078292737732	1.0625840745142618	0.04236122391283085	0.04001873614352702
chr2	130389214	130390186	1306	1.029018692372659	1.0470530678138839	0.05925241825086879	0.06856760115017742
chr2	130455197	130455919	1310	1.161101760136747	1.1901678882336877	0.04516129748210181	0.042731720952829275
chr2	130461623	130461897	1309	1.2271098535666605	1.2234111196518311	0.05155214346743351	0.04262828795674559
chr2	130467985	130468895	1309	1.1360992140750614	1.1997287965078347	0.04859868084963483	0.040370529650188836
chr2	130489842	130490626	1310	1.1298205350728858	1.12546327176781	0.056985492692095165	0.06238506897388983
chr2	130665226	130666362	1311	1.0478563112637849	0.9752539392883269	0.05604044727665449	0.05690294040039974
chr2	130731842	130732886	1313	0.9372111007131313	0.9541958462796537	0.07082049912569903	0.06905232611433684
chr2	130889160	130889552	1304	1.0268015721438672	1.0443799350173497	0.05210867211635301	0.05551440415321031
chr2	130952980	130953388	1305	1.0679398924587387	1.0481109079922424	0.07449098630368424	0.08153604146344252
chr2	130968360	130968872	1305	1.130601689381251	1.1057572287772728	0.07333622752828232	0.07670917569439599
chr2	130970295	130971007	1304	1.1325398185866749	1.1293903146112938	0.04953100478326426	0.0552291684020834
chr2	130985260	130986664	1304	1.16234303014711	1.1757697722601557	0.045329348927699714	0.05087951886584257
chr2	130997099	130997827	1304	1.2588699297361292	1.20583191712434	0.05230200021696637	0.05252041839325901
chr2	131004431	131006089	1304	1.2409796927214873	1.1928322844490136	0.0621886886811638	0.05321341176727844
chr2	131012316	131013268	1304	1.265450512357826	1.1668585185521547	0.05746687161283009	0.05254514603664606
chr2	131035645	131036459	1304	1.1980243649324964	1.162334951546635	0.08078575379688589	0.06798706137050899
chr2	131059510	131060258	1304	1.06127779084696	1.1116812633671764	0.06674617677485209	0.06832001308157001
chr2	131087749	131088923	1304	1.168914232797615	1.1383753002455617	0.09873894191290307	0.07931997722410268
chr2	131178068	131178920	1305	1.135984821900335	1.1126683930876626	0.09496095801790481	0.08721367488526886
chr2	131317237	131318595	1313	1.0523467822674197	1.1080225626568554	0.21305153671287322	0.21639175679179937
chr2	131346256	131346900	1313	1.181842833216911	1.1972497569727458	0.22924591809679928	0.21486123488418785
chr2	131735518	131736142	1313	1.0207229959729094	1.0353756605180184	0.049500882859062595	0.04852988348064223
chr2	131778829	131779285	1312	1.098337012838396	1.039294215208132	0.05668198268048134	0.0505511653990388
chr2	131781080	131781300	1312	1.0357393378187016	1.0870403478729194	0.050732114354682216	0.04823948636030041
chr2	131970040	131971284	1310	1.1744027190485513	1.1342376591007923	0.03748571384546005	0.06610616141777398
chr2	132073013	132073987	1311	1.4698375620875934	1.4339824894104924	0.08070903922101134	0.0888596857642202
chr2	132078242	132079296	1311	1.613705881766578	1.498616801782853	0.07838369923974102	0.08969840992392719
chr2	132088534	132089694	1311	1.579579492481018	1.4623866172622495	0.11789115223104928	0.11161422115396147
chr2	132199193	132199747	1311	0.9439977218707095	0.937218632109739	0.17379384537406012	0.15626539618304122
chr2	132403198	132404262	1312	1.1628236357677486	1.1159497595791454	0.056878622892529464	0.06215603393255457
chr2	132512708	132512884	1310	1.2430431342038022	1.1216684356157758	0.06892821298021941	0.06096334094388037
chr2	132607027	132607697	1308	1.0393001075893544	1.1083540147241642	0.039511880675494306	0.055454102779851064
chr2	132641363	132642297	1309	1.2505783739040288	1.2461633700938919	0.06457590516065338	0.061881627552571886
chr2	132672065	132673189	1309	1.1851024560865742	1.1777064843109128	0.04203518793306518	0.06231452826531478
chr2	132704677	132705839	1309	1.2330984314133082	1.1572082978461924	0.14522555041985571	0.1442290565408876
chr2	132764995	132765157	1310	0.9311410359014859	0.9562815006769037	0.2463535285795594	0.24316888590960997
chr2	132770698	132771476	1310	0.9657332918844657	0.968481374576855	0.24549015869358407	0.24229740285785867
chr2	133059562	133059952	1315	0.5601353095823385	0.5669886627567692	0.1224493778175789	0.11619449469262622
chr2	133963335	133963559	1315	0.7443324140642167	0.7658502529648834	0.09887438936878881	0.11256568615687418
chr2	134469292	134470096	1314	0.7578726856418985	0.8472209947752753	0.10045985822921545	0.1347240812559622
chr2	134611635	134612613	1314	0.8090910927103461	0.6897560993305172	0.11627559352691483	0.11173842369379558
chr2	135484242	135485858	1315	1.3109847485487927	1.2286362444905812	0.08640686211981882	0.09299089551735554
chr2	136212951	136213515	1313	0.9306629927724568	0.8621920970909015	0.12614232768644598	0.126007741851773
chr2	136357773	136358169	1311	0.800456606600814	0.8233471092279855	0.10746567796415839	0.10645568224448049
chr2	136375501	136375785	1311	0.6810462391877004	0.6888034012516803	0.46438171441018933	0.3472226731401293
chr2	136504327	136504853	1312	0.9944773660475236	0.9662768189092075	0.11857686924347816	0.11386289231416018
chr2	136537739	136538121	1311	0.922098069550362	0.9644856178812667	0.12226207160828909	0.10338309599909815
chr2	136716600	136717420	1314	1.2813840477819844	1.1927148543096282	0.12375754930343175	0.10750405552030333
chr2	138082204	138083084	1314	1.1717987144034308	1.0790057932032886	0.4679486016763885	0.520982628638405
chr2	138106048	138106220	1314	0.9243173789512742	0.8875284310548347	0.0923384919731271	0.09215883749246186
chr2	139571558	139571766	1315	0.7140289924388572	0.7450927898140298	0.06893047191299323	0.10540253652129385
chr2	139892053	139892943	1314	1.2847438440112495	1.3714145415663843	0.16857167109260135	0.14726520372025306
chr2	139995935	139996825	1314	1.4683809637228051	1.3419720660299788	0.2210709584349496	0.2256611996458242
chr2	140220688	140222164	1315	0.9965653348679133	1.0153061582424299	0.09702360536241798	0.3615478918048967
chr2	140497086	140497246	1315	0.6444889609123854	0.6986525491187936	0.1284956195701133	0.3569165810483231
chr2	142726765	142727635	1314	0.9596348547290819	1.020485398940968	0.06557871348901763	0.09965393028403817
chr2	142888562	142889354	1314	1.017262890963095	0.998651298525126	0.10436759183790212	0.3539255584705592
chr2	143371260	143372312	1315	0.8995654500346476	0.7657233030905304	0.09185589038755888	0.3743807061445828
chr2	143688042	143688966	1313	1.1717418736466265	1.1660365953609981	0.46153679933206593	0.3545588605448854
chr2	143740544	143741780	1313	1.3557196320097968	1.3450963289286286	0.0859959592179443	0.08057398902201701
chr2	143835505	143837471	1312	1.2459132652287859	1.1791348966685689	0.09871845358690243	0.11555109161818243
